"x","y","se","age","filename","Pop","species","study"
1981.65680473373,605.078125,9.765625,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1985.79881656805,595.3125,7.8125,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1988.7573964497,603.125,5.859375,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1992.30769230769,599.218744412065,5.859375,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1994.08284023669,601.17187127471,11.71875,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1995.85798816568,603.12499254942,7.8125,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1997.63313609467,603.12499627471,7.8125,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1999.40828402367,599.21875,5.859375,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
2001.77514792899,599.21875,5.859375,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
2003.55029585799,603.125,7.8125,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
2006.50887573965,610.9375,5.859375,NA,"MA_Structsize_Year_Mon(2013)_AY_moose.jpg","North America","Alaska-Yukon moose","MA_Structsize_Year_Mon(2013)"
1948.52071005917,1105.72519083969,15.2671755725189,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1955.02958579882,1099.61832061069,13.7404580152672,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1957.39644970414,1085.87786259542,16.793893129771,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1958.5798816568,1095.03814464307,16.793893129771,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1959.76331360947,1095.03814464307,15.2671755725191,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1960.3550295858,1085.87783929956,9.16030534351148,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1962.13017751479,1095.03817958686,13.7404580152672,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1963.31360946746,1111.83207271663,15.2671755725191,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1965.08875739645,1091.98474447236,12.2137404580153,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1966.27218934911,1117.93894294564,16.793893129771,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1967.45562130177,1104.19848493037,21.3740458015268,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1969.23076923077,1091.98470952857,12.2137404580153,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1972.18934911243,1095.03814464307,13.7404580152672,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1976.92307692308,1110.30533186352,18.320610687023,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1978.69822485207,1098.09161470137,16.793893129771,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1980.47337278107,1087.4045918006,9.16030534351148,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1982.24852071006,1091.98473864839,10.6870229007634,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1984.02366863905,1090.45800361924,21.3740458015268,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1985.20710059172,1079.77098654245,12.2137404580153,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
