"x","y","se","age","filename","Pop","species","study"
2000.13689095128,12.104347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,18.9913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,18.6434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.17633410673,18.504347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,18.0869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.17633410673,17.9478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,17.2521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,16.4869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,16.3478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,16.0695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,15.304347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,15.0260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,14.1217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,13.3565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.17633410673,12.800000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,12.5913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,12.3826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.14385150812,11.7565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2001.17633410673,11.0608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,19.0608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,18.6434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,18.4347826999167,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,18.0869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,17.1130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,16.4869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,16.2782609607862,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,16.000000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,15.7913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,15.5826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.18329466357,15.3739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,15.0260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,14.8173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,14.5391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,14.0521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2002.15081206496,13.3565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.1252900232,18.2260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,17.9478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,17.0434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,16.5565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.1252900232,16.3478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,15.9304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,15.304347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,15.0260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,14.6086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,13.2869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.1252900232,12.9391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.15777262181,12.5913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2003.1252900232,11.9652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,18.7130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,18.504347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,18.0173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,17.8086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,17.3913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
